GO_term,Descrip,DECount,Expect,N,DEGsRatio,GeneRatio,BgRatio,p,adjP,FDR,Expr,shortest_path,longest_path,terminal_node,ontology,Group
GO:0015216,purine nucleotide transmembrane transporter activity,4,3.022316684378321,22,4/22,4/3476,18/20702,0.5459595371607752,1,0.7446729913749489,Up,5,5,FALSE,MF,pop28_subVScont
GO:0015865,purine nucleotide transport,4,3.022316684378321,22,4/22,4/3476,18/20702,0.5459595371607752,1,0.7446729913749489,Up,7,7,FALSE,BP,pop28_subVScont
GO:0016597,amino acid binding,4,3.022316684378321,22,4/22,4/3476,18/20702,0.5459595371607752,1,0.7446729913749489,Up,5,5,FALSE,MF,pop28_subVScont
GO:0016602,CCAAT-binding factor complex,4,3.022316684378321,22,4/22,4/3476,18/20702,0.5459595371607752,1,0.7446729913749489,Up,4,4,TRUE,CC,pop28_subVScont
GO:0016775,"phosphotransferase activity, nitrogenous group as acceptor",4,3.022316684378321,22,4/22,4/3476,18/20702,0.5459595371607752,1,0.7446729913749489,Up,4,4,FALSE,MF,pop28_subVScont
GO:0030048,actin filament-based movement,4,3.022316684378321,22,4/22,4/3476,18/20702,0.5459595371607752,1,0.7446729913749489,Up,3,3,FALSE,BP,pop28_subVScont
GO:0047834,D-threo-aldose 1-dehydrogenase activity,4,3.022316684378321,22,4/22,4/3476,18/20702,0.5459595371607752,1,0.7446729913749489,Up,5,5,TRUE,MF,pop28_subVScont
GO:0051503,adenine nucleotide transport,4,3.022316684378321,22,4/22,4/3476,18/20702,0.5459595371607752,1,0.7446729913749489,Up,8,8,FALSE,BP,pop28_subVScont
GO:0099515,actin filament-based transport,4,3.022316684378321,22,4/22,4/3476,18/20702,0.5459595371607752,1,0.7446729913749489,Up,5,6,FALSE,BP,pop28_subVScont
GO:0042176,regulation of protein catabolic process,15,12.592986184909671,90,15/90,15/3476,75/20702,0.5460935270082959,1,0.7446729913749489,Up,4,6,FALSE,BP,pop28_subVScont
GO:1900140,regulation of seedling development,15,12.592986184909671,90,15/90,15/3476,75/20702,0.5460935270082959,1,0.7446729913749489,Up,4,6,FALSE,BP,pop28_subVScont
GO:0016877,"ligase activity, forming carbon-sulfur bonds",9,7.052072263549415,51,9/51,9/3476,42/20702,0.5465856466875082,1,0.7450763395039848,Up,3,3,FALSE,MF,pop28_subVScont
GO:0010053,root epidermal cell differentiation,23,19.98087141339001,142,23/142,23/3476,119/20702,0.5479589582323079,1,0.7466801603201466,Up,5,8,FALSE,BP,pop28_subVScont
GO:0071470,cellular response to osmotic stress,9,7.219978746014878,52,9/52,9/3476,43/20702,0.5512525235804681,1,0.7508985380430281,Up,4,5,FALSE,BP,pop28_subVScont
GO:0097659,nucleic acid-templated transcription,388,376.1105207226355,2628,388/2628,388/3476,2240/20702,0.5558986219948867,1,0.7566840998818489,Up,6,8,FALSE,BP,pop28_subVScont
GO:0045930,negative regulation of mitotic cell cycle,9,7.38788522848034,53,9/53,9/3476,44/20702,0.557040542960037,1,0.757694932090803,Up,4,6,FALSE,BP,pop28_subVScont
GO:0050897,cobalt ion binding,9,7.38788522848034,53,9/53,9/3476,44/20702,0.557040542960037,1,0.757694932090803,Up,6,6,TRUE,MF,pop28_subVScont
GO:0006820,anion transport,243,233.39001062699256,1633,243/1633,243/3476,1390/20702,0.5589450993380789,1,0.760013132206381,Up,5,5,FALSE,BP,pop28_subVScont
GO:0004864,protein phosphatase inhibitor activity,4,3.1902231668437833,23,4/23,4/3476,19/20702,0.5629774364244652,1,0.7638539046231124,Up,5,5,FALSE,MF,pop28_subVScont
GO:0006814,sodium ion transport,4,3.1902231668437833,23,4/23,4/3476,19/20702,0.5629774364244652,1,0.7638539046231124,Up,7,7,FALSE,BP,pop28_subVScont
GO:0032515,negative regulation of phosphoprotein phosphatase activity,4,3.1902231668437833,23,4/23,4/3476,19/20702,0.5629774364244652,1,0.7638539046231124,Up,7,10,FALSE,BP,pop28_subVScont
GO:0035308,negative regulation of protein dephosphorylation,4,3.1902231668437833,23,4/23,4/3476,19/20702,0.5629774364244652,1,0.7638539046231124,Up,6,9,FALSE,BP,pop28_subVScont
GO:0046889,positive regulation of lipid biosynthetic process,4,3.1902231668437833,23,4/23,4/3476,19/20702,0.5629774364244652,1,0.7638539046231124,Up,4,7,FALSE,BP,pop28_subVScont
GO:0051552,flavone metabolic process,4,3.1902231668437833,23,4/23,4/3476,19/20702,0.5629774364244652,1,0.7638539046231124,Up,3,4,FALSE,BP,pop28_subVScont
GO:0016311,dephosphorylation,63,58.095642933049945,409,63/409,63/3476,346/20702,0.5693850429467937,1,0.7659752704654669,Up,5,5,FALSE,BP,pop28_subVScont
GO:0016114,terpenoid biosynthetic process,25,22.331562167906483,158,25/158,25/3476,133/20702,0.5704037692054715,1,0.7670738143638428,Up,5,7,FALSE,BP,pop28_subVScont
GO:0098655,cation transmembrane transport,63,58.59936238044634,412,63/412,63/3476,349/20702,0.5714660951387095,1,0.7681403930079193,Up,4,6,FALSE,BP,pop28_subVScont
GO:0046467,membrane lipid biosynthetic process,17,14.439957492029755,103,17/103,17/3476,86/20702,0.5724113389792874,1,0.7681403930079193,Up,4,6,FALSE,BP,pop28_subVScont
GO:0055076,transition metal ion homeostasis,17,14.439957492029755,103,17/103,17/3476,86/20702,0.5724113389792874,1,0.7681403930079193,Up,8,8,FALSE,BP,pop28_subVScont
GO:0034976,response to endoplasmic reticulum stress,17,14.607863974495217,104,17/104,17/3476,87/20702,0.5745244647613197,1,0.7707035502895753,Up,4,4,FALSE,BP,pop28_subVScont
GO:0032774,RNA biosynthetic process,391,380.1402763018066,2655,391/2655,391/3476,2264/20702,0.5776629261102537,1,0.7744195502852993,Up,5,7,FALSE,BP,pop28_subVScont
GO:0004860,protein kinase inhibitor activity,5,3.69394261424017,27,5/27,5/3476,22/20702,0.5791311419524847,1,0.7744195502852993,Up,5,5,FALSE,MF,pop28_subVScont
GO:0005384,manganese ion transmembrane transporter activity,5,3.69394261424017,27,5/27,5/3476,22/20702,0.5791311419524847,1,0.7744195502852993,Up,7,8,FALSE,MF,pop28_subVScont
GO:0005771,multivesicular body,5,3.69394261424017,27,5/27,5/3476,22/20702,0.5791311419524847,1,0.7744195502852993,Up,5,9,FALSE,CC,pop28_subVScont
GO:0015112,nitrate transmembrane transporter activity,5,3.69394261424017,27,5/27,5/3476,22/20702,0.5791311419524847,1,0.7744195502852993,Up,5,6,FALSE,MF,pop28_subVScont
GO:0051788,response to misfolded protein,5,3.69394261424017,27,5/27,5/3476,22/20702,0.5791311419524847,1,0.7744195502852993,Up,4,5,FALSE,BP,pop28_subVScont
GO:0071421,manganese ion transmembrane transport,5,3.69394261424017,27,5/27,5/3476,22/20702,0.5791311419524847,1,0.7744195502852993,Up,6,9,FALSE,BP,pop28_subVScont
GO:0071902,positive regulation of protein serine/threonine kinase activity,5,3.69394261424017,27,5/27,5/3476,22/20702,0.5791311419524847,1,0.7744195502852993,Up,8,11,FALSE,BP,pop28_subVScont
GO:0071985,multivesicular body sorting pathway,5,3.69394261424017,27,5/27,5/3476,22/20702,0.5791311419524847,1,0.7744195502852993,Up,3,5,FALSE,BP,pop28_subVScont
GO:0051259,protein complex oligomerization,10,8.395324123273113,60,10/60,10/3476,50/20702,0.580973712761907,1,0.7763363520885341,Up,6,6,FALSE,BP,pop28_subVScont
GO:0031410,cytoplasmic vesicle,126,119.38150903294368,837,126/837,126/3476,711/20702,0.5811932643641546,1,0.7763563668644727,Up,3,6,FALSE,CC,pop28_subVScont
GO:0010411,xyloglucan metabolic process,10,8.563230605738577,61,10/61,10/3476,51/20702,0.5867808228053389,1,0.7815460589609398,Up,6,8,FALSE,BP,pop28_subVScont
GO:0098573,intrinsic component of mitochondrial membrane,10,8.563230605738577,61,10/61,10/3476,51/20702,0.5867808228053389,1,0.7815460589609398,Up,4,8,FALSE,CC,pop28_subVScont
GO:0000776,kinetochore,5,3.8618490967056323,28,5/28,5/3476,23/20702,0.5879615278876108,1,0.7815460589609398,Up,3,8,FALSE,CC,pop28_subVScont
GO:0006740,"NADPH regeneration",5,3.8618490967056323,28,5/28,5/3476,23/20702,0.5879615278876108,1,0.7815460589609398,Up,3,4,FALSE,BP,pop28_subVScont
GO:0006828,manganese ion transport,5,3.8618490967056323,28,5/28,5/3476,23/20702,0.5879615278876108,1,0.7815460589609398,Up,8,8,FALSE,BP,pop28_subVScont
GO:0009218,pyrimidine ribonucleotide metabolic process,5,3.8618490967056323,28,5/28,5/3476,23/20702,0.5879615278876108,1,0.7815460589609398,Up,6,9,FALSE,BP,pop28_subVScont
GO:0009220,pyrimidine ribonucleotide biosynthetic process,5,3.8618490967056323,28,5/28,5/3476,23/20702,0.5879615278876108,1,0.7815460589609398,Up,7,10,FALSE,BP,pop28_subVScont
GO:0032885,regulation of polysaccharide biosynthetic process,5,3.8618490967056323,28,5/28,5/3476,23/20702,0.5879615278876108,1,0.7815460589609398,Up,5,7,FALSE,BP,pop28_subVScont
GO:0090056,regulation of chlorophyll metabolic process,5,3.8618490967056323,28,5/28,5/3476,23/20702,0.5879615278876108,1,0.7815460589609398,Up,5,7,FALSE,BP,pop28_subVScont
GO:2000023,regulation of lateral root development,5,3.8618490967056323,28,5/28,5/3476,23/20702,0.5879615278876108,1,0.7815460589609398,Up,5,9,FALSE,BP,pop28_subVScont
GO:0044257,cellular protein catabolic process,89,83.78533475026568,588,89/588,89/3476,499/20702,0.5922823816607939,1,0.7864631345005993,Up,5,6,FALSE,BP,pop28_subVScont
GO:1901800,positive regulation of proteasomal protein catabolic process,11,9.066950053134963,65,11/65,11/3476,54/20702,0.5937609296542528,1,0.788150656886285,Up,6,10,FALSE,BP,pop28_subVScont
GO:0048232,male gamete generation,11,9.234856535600425,66,11/66,11/3476,55/20702,0.5971680682021955,1,0.792396090499067,Up,4,6,FALSE,BP,pop28_subVScont
GO:0006721,terpenoid metabolic process,29,26.02550478214665,184,29/184,29/3476,155/20702,0.5975470163266786,1,0.7926217850261257,Up,5,6,FALSE,BP,pop28_subVScont
GO:0006829,zinc ion transport,5,4.029755579171095,29,5/29,5/3476,24/20702,0.5984399634564408,1,0.7929090274280601,Up,8,8,FALSE,BP,pop28_subVScont
GO:0031418,L-ascorbic acid binding,5,4.029755579171095,29,5/29,5/3476,24/20702,0.5984399634564408,1,0.7929090274280601,Up,4,5,TRUE,MF,pop28_subVScont
GO:0035265,organ growth,5,4.029755579171095,29,5/29,5/3476,24/20702,0.5984399634564408,1,0.7929090274280601,Up,2,3,FALSE,BP,pop28_subVScont
GO:0030163,protein catabolic process,92,86.807651434644,609,92/609,92/3476,517/20702,0.5985993052915395,1,0.7929090274280601,Up,4,5,FALSE,BP,pop28_subVScont
GO:0005507,copper ion binding,31,27.872476089266737,197,31/197,31/3476,166/20702,0.609707428628112,1,0.8050502120683124,Up,6,6,FALSE,MF,pop28_subVScont
GO:0005905,clathrin-coated pit,5,4.1976620616365565,30,5/30,5/3476,25/20702,0.6103107931806415,1,0.8050502120683124,Up,3,5,FALSE,CC,pop28_subVScont
GO:0010181,FMN binding,5,4.1976620616365565,30,5/30,5/3476,25/20702,0.6103107931806415,1,0.8050502120683124,Up,4,6,TRUE,MF,pop28_subVScont
GO:0015301,anion:anion antiporter activity,5,4.1976620616365565,30,5/30,5/3476,25/20702,0.6103107931806415,1,0.8050502120683124,Up,6,7,FALSE,MF,pop28_subVScont
GO:0019210,kinase inhibitor activity,5,4.1976620616365565,30,5/30,5/3476,25/20702,0.6103107931806415,1,0.8050502120683124,Up,4,4,FALSE,MF,pop28_subVScont
GO:0140323,solute:anion antiporter activity,5,4.1976620616365565,30,5/30,5/3476,25/20702,0.6103107931806415,1,0.8050502120683124,Up,5,6,FALSE,MF,pop28_subVScont
GO:1901401,regulation of tetrapyrrole metabolic process,5,4.1976620616365565,30,5/30,5/3476,25/20702,0.6103107931806415,1,0.8050502120683124,Up,4,5,FALSE,BP,pop28_subVScont
GO:2000031,regulation of salicylic acid mediated signaling pathway,5,4.1976620616365565,30,5/30,5/3476,25/20702,0.6103107931806415,1,0.8050502120683124,Up,4,8,FALSE,BP,pop28_subVScont
GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",20,17.798087141339,126,20/126,20/3476,106/20702,0.6107909133514935,1,0.8054035844923273,Up,3,3,FALSE,MF,pop28_subVScont
GO:0042127,regulation of cell population proliferation,12,10.074388947927737,72,12/72,12/3476,60/20702,0.6124208566967164,1,0.8056077530843588,Up,3,4,FALSE,BP,pop28_subVScont
GO:0005102,signaling receptor binding,20,17.965993623804465,127,20/127,20/3476,107/20702,0.6133815883564036,1,0.8056077530843588,Up,3,3,FALSE,MF,pop28_subVScont
GO:0010054,trichoblast differentiation,20,17.965993623804465,127,20/127,20/3476,107/20702,0.6133815883564036,1,0.8056077530843588,Up,6,9,FALSE,BP,pop28_subVScont
GO:0032504,multicellular organism reproduction,32,28.87991498405951,204,32/204,32/3476,172/20702,0.615878341964987,1,0.8068732728739347,Up,2,2,FALSE,BP,pop28_subVScont
GO:0016879,"ligase activity, forming carbon-nitrogen bonds",12,10.41020191285866,74,12/74,12/3476,62/20702,0.6191272922008696,1,0.8068732728739347,Up,3,3,FALSE,MF,pop28_subVScont
GO:0009685,gibberellin metabolic process,6,4.701381509032943,34,6/34,6/3476,28/20702,0.6219167550135328,1,0.8068732728739347,Up,3,8,FALSE,BP,pop28_subVScont
GO:0030173,integral component of Golgi membrane,6,4.701381509032943,34,6/34,6/3476,28/20702,0.6219167550135328,1,0.8068732728739347,Up,5,8,FALSE,CC,pop28_subVScont
GO:0031228,intrinsic component of Golgi membrane,6,4.701381509032943,34,6/34,6/3476,28/20702,0.6219167550135328,1,0.8068732728739347,Up,4,7,FALSE,CC,pop28_subVScont
GO:0004124,cysteine synthase activity,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,4,4,TRUE,MF,pop28_subVScont
GO:0005355,glucose transmembrane transporter activity,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,7,7,FALSE,MF,pop28_subVScont
GO:0005662,DNA replication factor A complex,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,2,10,TRUE,CC,pop28_subVScont
GO:0005851,eukaryotic translation initiation factor 2B complex,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,2,3,TRUE,CC,pop28_subVScont
GO:0008107,galactoside 2-alpha-L-fucosyltransferase activity,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,7,7,TRUE,MF,pop28_subVScont
GO:0009099,valine biosynthetic process,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,6,9,TRUE,BP,pop28_subVScont
GO:0009228,thiamine biosynthetic process,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,6,7,FALSE,BP,pop28_subVScont
GO:0009643,photosynthetic acclimation,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,6,6,TRUE,BP,pop28_subVScont
GO:0009854,oxidative photosynthetic carbon pathway,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,4,5,TRUE,BP,pop28_subVScont
GO:0009939,positive regulation of gibberellic acid mediated signaling pathway,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,4,10,TRUE,BP,pop28_subVScont
GO:0009942,longitudinal axis specification,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,3,10,TRUE,BP,pop28_subVScont
GO:0010077,maintenance of inflorescence meristem identity,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,4,7,TRUE,BP,pop28_subVScont
GO:0010199,organ boundary specification between lateral organs and the meristem,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,5,7,TRUE,BP,pop28_subVScont
GO:0010364,regulation of ethylene biosynthetic process,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,5,9,FALSE,BP,pop28_subVScont
GO:0012510,trans-Golgi network transport vesicle membrane,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,5,10,FALSE,CC,pop28_subVScont
GO:0016157,sucrose synthase activity,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,6,7,TRUE,MF,pop28_subVScont
GO:0016161,beta-amylase activity,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,6,6,TRUE,MF,pop28_subVScont
GO:0016635,"oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor",2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,4,4,FALSE,MF,pop28_subVScont
GO:0016813,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines",2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,4,4,FALSE,MF,pop28_subVScont
GO:0016863,"intramolecular oxidoreductase activity, transposing C=C bonds",2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,4,4,FALSE,MF,pop28_subVScont
GO:0030100,regulation of endocytosis,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,4,6,FALSE,BP,pop28_subVScont
GO:0031127,"alpha-(1,2)-fucosyltransferase activity",2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,6,6,FALSE,MF,pop28_subVScont
GO:0031335,regulation of sulfur amino acid metabolic process,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,5,8,FALSE,BP,pop28_subVScont
GO:0031492,nucleosomal DNA binding,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,4,6,TRUE,MF,pop28_subVScont
GO:0033198,response to ATP,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,4,6,FALSE,BP,pop28_subVScont
GO:0034085,establishment of sister chromatid cohesion,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,3,8,FALSE,BP,pop28_subVScont
GO:0042219,cellular modified amino acid catabolic process,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,5,5,FALSE,BP,pop28_subVScont
GO:0042724,thiamine-containing compound biosynthetic process,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,5,6,FALSE,BP,pop28_subVScont
GO:0043266,regulation of potassium ion transport,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,6,8,FALSE,BP,pop28_subVScont
GO:0046337,phosphatidylethanolamine metabolic process,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,6,7,FALSE,BP,pop28_subVScont
GO:0046503,glycerolipid catabolic process,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,5,6,FALSE,BP,pop28_subVScont
GO:0048578,"positive regulation of long-day photoperiodism, flowering",2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,3,11,TRUE,BP,pop28_subVScont
GO:0070509,calcium ion import,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,9,9,FALSE,BP,pop28_subVScont
GO:0070813,hydrogen sulfide metabolic process,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,4,4,FALSE,BP,pop28_subVScont
GO:0071256,translocon complex,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,3,8,FALSE,CC,pop28_subVScont
GO:0072337,modified amino acid transport,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,5,5,FALSE,BP,pop28_subVScont
GO:0090447,glycerol-3-phosphate 2-O-acyltransferase activity,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,6,6,TRUE,MF,pop28_subVScont
GO:0102229,amylopectin maltohydrolase activity,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,5,5,TRUE,MF,pop28_subVScont
GO:1900908,regulation of olefin metabolic process,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,3,4,FALSE,BP,pop28_subVScont
GO:1900911,regulation of olefin biosynthetic process,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,4,5,FALSE,BP,pop28_subVScont
GO:2000014,regulation of endosperm development,2,1.1753453772582358,9,2/9,2/3476,7/20702,0.6261506689364262,1,0.8068732728739347,Up,4,10,FALSE,BP,pop28_subVScont
GO:0009827,plant-type cell wall modification,6,4.869287991498406,35,6/35,6/3476,29/20702,0.6283932186052278,1,0.8094882093030684,Up,5,7,FALSE,BP,pop28_subVScont
GO:0051603,proteolysis involved in cellular protein catabolic process,87,82.60998937300744,579,87/579,87/3476,492/20702,0.6318206137325391,1,0.8134236610148057,Up,5,7,FALSE,BP,pop28_subVScont
GO:0009825,multidimensional cell growth,6,5.0371944739638685,36,6/36,6/3476,30/20702,0.6361639711181015,1,0.8170024603699476,Up,3,3,FALSE,BP,pop28_subVScont
GO:0015662,"ion transmembrane transporter activity, phosphorylative mechanism",6,5.0371944739638685,36,6/36,6/3476,30/20702,0.6361639711181015,1,0.8170024603699476,Up,6,7,FALSE,MF,pop28_subVScont
GO:0016102,diterpenoid biosynthetic process,6,5.0371944739638685,36,6/36,6/3476,30/20702,0.6361639711181015,1,0.8170024603699476,Up,6,8,FALSE,BP,pop28_subVScont
GO:0070417,cellular response to cold,6,5.0371944739638685,36,6/36,6/3476,30/20702,0.6361639711181015,1,0.8170024603699476,Up,4,5,FALSE,BP,pop28_subVScont
GO:0090068,positive regulation of cell cycle process,6,5.0371944739638685,36,6/36,6/3476,30/20702,0.6361639711181015,1,0.8170024603699476,Up,3,6,FALSE,BP,pop28_subVScont
GO:0015932,nucleobase-containing compound transmembrane transporter activity,13,11.585547290116898,82,13/82,13/3476,69/20702,0.6385948149708359,1,0.8184650265165996,Up,3,3,FALSE,MF,pop28_subVScont
GO:1901617,organic hydroxy compound biosynthetic process,36,33.41339001062699,235,36/235,36/3476,199/20702,0.6412725156527666,1,0.8184650265165996,Up,4,4,FALSE,BP,pop28_subVScont
GO:0010029,regulation of seed germination,14,12.089266737513285,86,14/86,14/3476,72/20702,0.643118841327539,1,0.8184650265165996,Up,3,7,FALSE,BP,pop28_subVScont
GO:0004032,alditol:NADP+ 1-oxidoreductase activity,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,7,7,FALSE,MF,pop28_subVScont
GO:0005884,actin filament,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,6,7,FALSE,CC,pop28_subVScont
GO:0006207,'de novo' pyrimidine nucleobase biosynthetic process,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,7,9,TRUE,BP,pop28_subVScont
GO:0006491,N-glycan processing,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,5,6,FALSE,BP,pop28_subVScont
GO:0006513,protein monoubiquitination,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,9,10,FALSE,BP,pop28_subVScont
GO:0007063,regulation of sister chromatid cohesion,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,4,8,FALSE,BP,pop28_subVScont
GO:0009864,"induced systemic resistance, jasmonic acid mediated signaling pathway",2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,3,10,TRUE,BP,pop28_subVScont
GO:0015149,hexose transmembrane transporter activity,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,6,6,FALSE,MF,pop28_subVScont
GO:0015976,carbon utilization,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,1,1,FALSE,BP,pop28_subVScont
GO:0019206,nucleoside kinase activity,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,6,6,FALSE,MF,pop28_subVScont
GO:0030149,sphingolipid catabolic process,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,5,7,FALSE,BP,pop28_subVScont
GO:0034389,lipid droplet organization,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,5,5,FALSE,BP,pop28_subVScont
GO:0034502,protein localization to chromosome,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,6,6,FALSE,BP,pop28_subVScont
GO:0042372,phylloquinone biosynthetic process,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,5,7,TRUE,BP,pop28_subVScont
GO:0042374,phylloquinone metabolic process,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,4,5,FALSE,BP,pop28_subVScont
GO:0043162,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,8,10,FALSE,BP,pop28_subVScont
GO:0046683,response to organophosphorus,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,4,4,FALSE,BP,pop28_subVScont
GO:0047631,ADP-ribose diphosphatase activity,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,6,6,TRUE,MF,pop28_subVScont
GO:0050000,chromosome localization,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,4,4,FALSE,BP,pop28_subVScont
GO:0071324,cellular response to disaccharide stimulus,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,6,6,FALSE,BP,pop28_subVScont
GO:0071586,CAAX-box protein processing,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,6,7,TRUE,BP,pop28_subVScont
GO:0080120,CAAX-box protein maturation,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,5,6,FALSE,BP,pop28_subVScont
GO:0090548,response to nitrate starvation,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,4,6,TRUE,BP,pop28_subVScont
GO:1901403,positive regulation of tetrapyrrole metabolic process,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,4,6,FALSE,BP,pop28_subVScont
GO:1904659,glucose transmembrane transport,2,1.3432518597236982,10,2/10,2/3476,8/20702,0.6443360384960718,1,0.8184650265165996,Up,6,9,FALSE,BP,pop28_subVScont
